sep=^
173^460.860000^0^0^---^---
174^460.865000^0^0^---^---
175^460.870000^0^0^---^---
176^460.875000^0^0^---^---
177^460.880000^0^0^---^---
178^460.885000^0^0^---^---
179^460.890000^0^0^---^---
180^460.895000^0^0^---^---
181^460.900000^0^0^---^---
182^460.905000^0^0^---^---
183^460.910000^0^0^---^---
184^460.915000^0^0^---^---
185^460.920000^0^0^---^---
186^460.925000^0^0^---^---
187^460.930000^0^0^---^---
188^460.935000^0^0^---^---
189^460.940000^0^0^---^---
190^460.945000^0^0^---^---
191^460.950000^0^0^---^---
192^460.955000^0^0^---^---
193^460.960000^0^0^---^---
194^460.965000^0^0^---^---
195^460.970000^0^0^---^---
196^460.975000^0^0^---^---
197^460.980000^0^0^---^---
198^460.985000^0^0^26^19
199^460.990000^0^0^---^---
200^460.995000^0^0^21^20
201^461.000000^0^0^---^---
202^461.005000^0^0^---^---
203^461.010000^0^0^---^---
204^461.015000^11^0^25^23
205^461.020000^16^0^48^44
206^461.025000^17^0^52^48
207^461.030000^16^0^47^43
208^461.035000^10^0^24^21
209^461.040000^0^0^---^---
210^461.045000^0^0^---^---
211^461.050000^0^0^---^---
212^461.055000^0^0^---^---
213^461.060000^0^0^---^---
214^461.065000^8^0^24^21
215^461.070000^13^0^47^42
216^461.075000^15^0^52^48
217^461.080000^14^0^48^44
218^461.085000^10^0^25^22
219^461.090000^0^0^---^---
220^461.095000^0^0^---^---
221^461.100000^0^0^---^---
222^461.105000^0^0^---^---
223^461.110000^0^0^---^---
224^461.115000^0^0^---^---
225^461.120000^0^0^---^---
226^461.125000^0^0^---^---
227^461.130000^0^0^---^---
228^461.135000^0^0^---^---
229^461.140000^0^0^---^---
230^461.145000^0^0^---^---
231^461.150000^0^0^28^28
232^461.155000^0^0^---^---
233^461.160000^0^0^---^---
234^461.165000^0^0^---^---
235^461.170000^0^0^---^---
236^461.175000^0^0^---^---
237^461.180000^0^0^---^---
238^461.185000^0^0^---^---
239^461.190000^0^0^---^---
240^461.195000^0^0^---^---
241^461.200000^0^0^---^---
242^461.205000^0^0^---^---
243^461.210000^0^0^---^---
244^461.215000^0^0^---^---
245^461.220000^0^0^---^---
246^461.225000^0^0^---^---
247^461.230000^0^0^---^---
248^461.235000^0^0^---^---
249^461.240000^0^0^---^---
250^461.245000^0^0^---^---
251^461.250000^0^0^---^---
252^461.255000^0^0^---^---
253^461.260000^0^0^---^---
254^461.265000^0^0^---^---
255^461.270000^0^0^---^---
256^461.275000^0^0^---^---
257^461.280000^0^0^---^---
258^461.285000^0^0^---^---
259^461.290000^0^0^---^---
260^461.295000^0^0^---^---
261^461.300000^0^0^---^---
262^461.305000^0^0^---^---
263^461.310000^0^0^---^---
264^461.315000^0^0^---^---
265^461.320000^0^0^33^23
266^461.325000^5^0^42^30
267^461.330000^0^0^28^22
268^461.335000^1^0^27^21
269^461.340000^1^0^28^22
270^461.345000^0^0^---^---
271^461.350000^0^0^---^---
272^461.355000^0^0^---^---
273^461.360000^0^0^---^---
274^461.365000^0^0^---^---
275^461.370000^0^0^---^---
276^461.375000^0^0^---^---
277^461.380000^0^0^---^---
278^461.385000^0^0^---^---
279^461.390000^0^0^---^---
280^461.395000^0^0^---^---
281^461.400000^0^0^---^---
282^461.405000^0^0^---^---
283^461.410000^0^0^---^---
284^461.415000^0^0^---^---
285^461.420000^0^0^---^---
286^461.425000^0^0^---^---
287^461.430000^0^0^---^---
288^461.435000^0^0^---^---
289^461.440000^0^0^26^20
290^461.445000^0^0^26^19
291^461.450000^0^0^27^20
292^461.455000^0^0^---^---
293^461.460000^0^0^---^---
294^461.465000^0^0^---^---
295^461.470000^0^0^---^---
296^461.475000^0^0^---^---
297^461.480000^0^0^---^---
298^461.485000^0^0^---^---
299^461.490000^0^0^23^20
300^461.495000^0^0^---^---
301^461.500000^0^0^23^20
302^461.505000^0^0^---^---
303^461.510000^0^0^23^22
304^461.515000^0^0^22^21
305^461.520000^0^0^22^20
306^461.525000^0^0^---^---
307^461.530000^0^0^24^19
308^461.535000^0^0^---^---
309^461.540000^0^0^---^---
310^461.545000^0^0^---^---
311^461.550000^0^0^---^---
312^461.555000^0^0^---^---
313^461.560000^0^0^---^---
314^461.565000^0^0^---^---
315^461.570000^0^0^---^---
316^461.575000^0^0^---^---
317^461.580000^0^0^---^---
318^461.585000^0^0^---^---
319^461.590000^0^0^---^---
320^461.595000^0^0^---^---
321^461.600000^0^0^---^---
322^461.605000^0^0^---^---
323^461.610000^0^0^---^---
324^461.615000^1^0^29^24
325^461.620000^1^0^36^26
326^461.625000^0^0^---^---
327^461.630000^0^0^---^---
328^461.635000^0^0^---^---
329^461.640000^0^0^---^---
330^461.645000^0^0^---^---
331^461.650000^0^0^---^---
332^461.655000^0^0^---^---
333^461.660000^0^0^---^---
334^461.665000^0^0^---^---
335^461.670000^0^0^---^---
336^461.675000^0^0^---^---
337^461.680000^0^0^---^---
338^461.685000^0^0^---^---
339^461.690000^0^0^---^---
340^461.695000^0^0^---^---
341^461.700000^0^0^---^---
342^461.705000^0^0^---^---
343^461.710000^0^0^25^20
344^461.715000^0^0^---^---
345^461.720000^0^0^23^22
346^461.725000^0^0^---^---
347^461.730000^0^0^23^21
348^461.735000^0^0^---^---
349^461.740000^0^0^---^---
350^461.745000^0^0^---^---
351^461.750000^0^0^---^---
352^461.755000^0^0^---^---
353^461.760000^0^0^---^---
354^461.765000^0^0^---^---
355^461.770000^0^0^---^---
356^461.775000^0^0^---^---
357^461.780000^0^0^---^---
358^461.785000^0^0^---^---
359^461.790000^0^0^---^---
360^461.795000^0^0^---^---
361^461.800000^0^0^---^---
362^461.805000^0^0^---^---
363^461.810000^0^0^24^19
364^461.815000^0^0^26^18
365^461.820000^0^0^25^19
366^461.825000^0^0^---^---
367^461.830000^0^0^---^---
368^461.835000^0^0^---^---
369^461.840000^0^0^---^---
370^461.845000^1^0^26^20
371^461.850000^6^0^30^24
372^461.855000^1^0^27^21
373^461.860000^0^0^---^---
374^461.865000^0^0^---^---
375^461.870000^0^0^---^---
376^461.875000^0^0^---^---
377^461.880000^3^0^44^32
378^461.885000^13^1^63^46
379^461.890000^20^1^54^36
380^461.895000^1^0^31^24
381^461.900000^0^0^23^22
382^461.905000^0^0^24^21
383^461.910000^3^0^38^32
384^461.915000^3^0^36^29
385^461.920000^0^0^25^21
386^461.925000^0^0^25^19
387^461.930000^0^0^27^20
388^461.935000^0^0^25^21
389^461.940000^0^0^23^21
390^461.945000^1^0^49^30
391^461.950000^8^0^50^30
392^461.955000^1^0^39^26
393^461.960000^0^0^---^---
394^461.965000^0^0^---^---
395^461.970000^0^0^---^---
396^461.975000^0^0^---^---
397^461.980000^0^0^---^---
398^461.985000^0^0^---^---
399^461.990000^0^0^---^---
400^461.995000^0^0^---^---
401^462.000000^0^0^---^---
402^462.005000^0^0^33^25
403^462.010000^8^1^53^36
404^462.015000^8^1^51^33
405^462.020000^0^0^23^20
406^462.025000^0^0^23^19
407^462.030000^0^0^---^---
408^462.035000^0^0^---^---
409^462.040000^0^0^---^---
410^462.045000^0^0^---^---
411^462.050000^0^0^---^---
412^462.055000^0^0^---^---
413^462.060000^0^0^---^---
414^462.065000^0^0^---^---
415^462.070000^1^0^38^24
416^462.075000^5^1^47^32
417^462.080000^1^0^35^24
418^462.085000^0^0^---^---
419^462.090000^0^0^---^---
420^462.095000^0^0^---^---
421^462.100000^0^0^22^19
422^462.105000^0^0^26^20
423^462.110000^0^0^22^20
424^462.115000^0^0^22^21
425^462.120000^2^0^45^30
426^462.125000^14^1^61^38
427^462.130000^1^0^35^25
428^462.135000^8^0^55^37
429^462.140000^5^0^50^36
430^462.145000^8^0^53^48
431^462.150000^8^0^68^67
432^462.155000^8^0^56^53
433^462.160000^1^0^24^19
434^462.165000^0^0^---^---
435^462.170000^0^0^---^---
436^462.175000^0^0^---^---
437^462.180000^0^0^---^---
438^462.185000^0^0^---^---
439^462.190000^0^0^---^---
440^462.195000^0^0^---^---
441^462.200000^0^0^44^34
442^462.205000^1^0^47^37
443^462.210000^0^0^26^24
444^462.215000^0^0^24^20
445^462.220000^7^1^43^25
446^462.225000^40^14^57^32
447^462.230000^3^0^36^23
448^462.235000^0^0^---^---
449^462.240000^0^0^---^---
450^462.245000^0^0^---^---
451^462.250000^7^1^29^22
452^462.255000^0^0^25^24
453^462.260000^0^0^41^37
454^462.265000^0^0^34^34
455^462.270000^0^0^---^---
456^462.275000^0^0^---^---
457^462.280000^0^0^---^---
458^462.285000^0^0^---^---
459^462.290000^0^0^---^---
460^462.295000^0^0^---^---
461^462.300000^0^0^---^---
462^462.305000^0^0^23^20
463^462.310000^0^0^24^20
464^462.315000^0^0^31^29
465^462.320000^1^0^60^42
466^462.325000^14^1^68^37
467^462.330000^1^0^52^43
468^462.335000^0^0^26^22
469^462.340000^0^0^25^23
470^462.345000^0^0^27^22
471^462.350000^0^0^23^21
472^462.355000^0^0^---^---
473^462.360000^0^0^27^20
474^462.365000^0^0^---^---
475^462.370000^0^0^---^---
476^462.375000^0^0^---^---
477^462.380000^1^0^44^30
478^462.385000^7^1^63^46
479^462.390000^6^0^59^37
480^462.395000^0^0^41^30
481^462.400000^0^0^23^23
482^462.405000^0^0^---^---
483^462.410000^0^0^---^---
484^462.415000^0^0^---^---
485^462.420000^0^0^35^24
486^462.425000^18^1^53^28
487^462.430000^0^0^25^20
488^462.435000^0^0^---^---
489^462.440000^0^0^---^---
490^462.445000^0^0^26^21
491^462.450000^0^0^42^38
492^462.455000^0^0^---^---
493^462.460000^0^0^---^---
494^462.465000^0^0^---^---
495^462.470000^0^0^---^---
496^462.475000^0^0^---^---
497^462.480000^0^0^---^---
498^462.485000^0^0^---^---
499^462.490000^0^0^---^---
500^462.495000^100^100^54^49
501^462.500000^100^100^70^67
502^462.505000^100^100^58^53
503^462.510000^14^4^40^19
504^462.515000^0^0^24^22
505^462.520000^0^0^27^22
506^462.525000^33^0^47^24
507^462.530000^0^0^---^---
508^462.535000^0^0^---^---
509^462.540000^0^0^---^---
510^462.545000^0^0^27^19
511^462.550000^7^0^38^28
512^462.555000^1^0^29^23
513^462.560000^13^1^47^34
514^462.565000^12^1^58^30
515^462.570000^0^0^28^19
516^462.575000^2^0^39^27
517^462.580000^0^0^40^38
518^462.585000^3^0^48^33
519^462.590000^1^0^46^30
520^462.595000^0^0^---^---
521^462.600000^1^0^43^34
522^462.605000^0^0^30^25
523^462.610000^3^0^50^31
524^462.615000^2^0^49^30
525^462.620000^2^0^42^25
526^462.625000^18^3^82^45
527^462.630000^3^0^42^25
528^462.635000^7^0^40^29
529^462.640000^2^0^35^23
530^462.645000^1^0^32^24
531^462.650000^10^1^55^31
532^462.655000^1^0^37^26
533^462.660000^3^0^37^25
534^462.665000^7^0^42^29
535^462.670000^0^0^---^---
536^462.675000^1^0^30^23
537^462.680000^3^0^32^23
538^462.685000^53^5^54^38
539^462.690000^13^1^41^27
540^462.695000^0^0^28^21
541^462.700000^4^0^40^28
542^462.705000^0^0^28^21
543^462.710000^5^0^50^33
544^462.715000^4^0^38^25
545^462.720000^2^0^36^26
546^462.725000^11^0^47^35
547^462.730000^2^0^36^26
548^462.735000^0^0^---^---
549^462.740000^0^0^---^---
550^462.745000^0^0^---^---
551^462.750000^0^0^---^---
552^462.755000^0^0^24^21
553^462.760000^0^0^47^42
554^462.765000^0^0^33^29
555^462.770000^0^0^---^---
556^462.775000^0^0^---^---
557^462.780000^0^0^---^---
558^462.785000^0^0^---^---
559^462.790000^0^0^---^---
560^462.795000^0^0^---^---
561^462.800000^0^0^---^---
562^462.805000^0^0^---^---
563^462.810000^0^0^---^---
564^462.815000^0^0^---^---
565^462.820000^14^0^45^30
566^462.825000^37^1^54^42
567^462.830000^1^0^35^25
568^462.835000^0^0^---^---
569^462.840000^0^0^---^---
570^462.845000^0^0^---^---
571^462.850000^0^0^---^---
572^462.855000^0^0^---^---
573^462.860000^0^0^---^---
574^462.865000^0^0^---^---
575^462.870000^0^0^---^---
576^462.875000^0^0^---^---
577^462.880000^0^0^---^---
578^462.885000^0^0^---^---
579^462.890000^0^0^---^---
580^462.895000^0^0^25^19
581^462.900000^40^5^30^22
582^462.905000^2^0^27^20
583^462.910000^0^0^27^19
584^462.915000^0^0^26^26
585^462.920000^2^0^47^29
586^462.925000^11^0^58^42
587^462.930000^0^0^39^27
588^462.935000^0^0^23^22
589^462.940000^0^0^---^---
590^462.945000^0^0^---^---
591^462.950000^0^0^---^---
592^462.955000^0^0^---^---
593^462.960000^0^0^---^---
594^462.965000^0^0^---^---
595^462.970000^0^0^---^---
596^462.975000^0^0^---^---
597^462.980000^0^0^---^---
598^462.985000^0^0^---^---
599^462.990000^0^0^---^---
600^462.995000^0^0^---^---
601^463.000000^0^0^---^---
602^463.005000^0^0^---^---
603^463.010000^0^0^---^---
604^463.015000^0^0^25^20
605^463.020000^13^0^44^29
606^463.025000^50^1^56^43
607^463.030000^2^0^38^25
608^463.035000^0^0^---^---
609^463.040000^0^0^---^---
610^463.045000^0^0^---^---
611^463.050000^0^0^---^---
612^463.055000^0^0^---^---
613^463.060000^0^0^---^---
614^463.065000^0^0^25^21
615^463.070000^0^0^---^---
616^463.075000^0^0^---^---
617^463.080000^0^0^23^19
618^463.085000^0^0^---^---
619^463.090000^0^0^---^---
620^463.095000^0^0^---^---
621^463.100000^0^0^---^---
622^463.105000^0^0^---^---
623^463.110000^0^0^---^---
624^463.115000^0^0^24^21
625^463.120000^11^0^42^30
626^463.125000^25^1^58^44
627^463.130000^2^0^36^26
628^463.135000^0^0^---^---
629^463.140000^0^0^---^---
630^463.145000^0^0^---^---
631^463.150000^0^0^---^---
632^463.155000^0^0^---^---
633^463.160000^0^0^---^---
634^463.165000^0^0^---^---
635^463.170000^0^0^---^---
636^463.175000^0^0^---^---
637^463.180000^0^0^---^---
638^463.185000^0^0^---^---
639^463.190000^0^0^---^---
640^463.195000^0^0^---^---
641^463.200000^0^0^---^---
642^463.205000^0^0^---^---
643^463.210000^0^0^---^---
644^463.215000^0^0^28^21
645^463.220000^13^1^46^31
646^463.225000^31^2^59^44
647^463.230000^4^0^37^25
648^463.235000^0^0^---^---
649^463.240000^0^0^---^---
650^463.245000^0^0^---^---
651^463.250000^1^0^50^43
652^463.255000^0^0^---^---
653^463.260000^0^0^---^---
654^463.265000^0^0^27^20
655^463.270000^0^0^22^20
656^463.275000^0^0^---^---
657^463.280000^0^0^---^---
658^463.285000^0^0^---^---
659^463.290000^0^0^---^---
660^463.295000^0^0^---^---
661^463.300000^0^0^---^---
662^463.305000^0^0^---^---
663^463.310000^0^0^---^---
664^463.315000^0^0^---^---
665^463.320000^0^0^---^---
666^463.325000^0^0^---^---
667^463.330000^0^0^---^---
668^463.335000^0^0^---^---
669^463.340000^0^0^---^---
670^463.345000^0^0^---^---
671^463.350000^0^0^---^---
672^463.355000^0^0^---^---
673^463.360000^0^0^---^---
674^463.365000^0^0^---^---
675^463.370000^0^0^---^---
676^463.375000^0^0^---^---
677^463.380000^0^0^---^---
678^463.385000^0^0^---^---
679^463.390000^0^0^---^---
680^463.395000^0^0^---^---
681^463.400000^0^0^---^---
682^463.405000^0^0^---^---
683^463.410000^0^0^---^---
684^463.415000^0^0^---^---
685^463.420000^0^0^---^---
686^463.425000^0^0^---^---
687^463.430000^0^0^---^---
688^463.435000^0^0^---^---
689^463.440000^0^0^---^---
690^463.445000^0^0^---^---
691^463.450000^0^0^---^---
692^463.455000^0^0^---^---
693^463.460000^0^0^---^---
694^463.465000^0^0^---^---
695^463.470000^0^0^---^---
696^463.475000^0^0^27^24
697^463.480000^0^0^---^---
698^463.485000^0^0^---^---
699^463.490000^0^0^---^---
700^463.495000^0^0^29^25
701^463.500000^0^0^---^---
702^463.505000^0^0^---^---
703^463.510000^0^0^---^---
704^463.515000^0^0^26^24
705^463.520000^1^0^37^25
706^463.525000^5^0^49^30
707^463.530000^0^0^26^22
708^463.535000^0^0^---^---
709^463.540000^0^0^---^---
710^463.545000^0^0^---^---
711^463.550000^0^0^32^29
712^463.555000^0^0^---^---
713^463.560000^0^0^---^---
714^463.565000^0^0^32^23
715^463.570000^7^1^51^42
716^463.575000^8^1^60^56
717^463.580000^4^0^38^28
718^463.585000^0^0^26^20
719^463.590000^0^0^---^---
720^463.595000^0^0^---^---
721^463.600000^0^0^---^---
722^463.605000^0^0^---^---
723^463.610000^0^0^---^---
724^463.615000^0^0^---^---
725^463.620000^0^0^---^---
726^463.625000^0^0^---^---
727^463.630000^0^0^---^---
728^463.635000^0^0^---^---
729^463.640000^0^0^---^---
730^463.645000^9^1^53^48
731^463.650000^100^22^69^54
732^463.655000^9^1^57^53
733^463.660000^1^0^27^20
734^463.665000^0^0^---^---
735^463.670000^0^0^---^---
736^463.675000^0^0^---^---
737^463.680000^0^0^---^---
738^463.685000^0^0^28^18
739^463.690000^0^0^---^---
740^463.695000^0^0^---^---
741^463.700000^0^0^---^---
742^463.705000^0^0^---^---
743^463.710000^0^0^---^---
744^463.715000^0^0^---^---
745^463.720000^0^0^---^---
746^463.725000^0^0^---^---
747^463.730000^0^0^---^---
748^463.735000^0^0^---^---
749^463.740000^0^0^---^---
750^463.745000^0^0^---^---
751^463.750000^0^0^---^---
752^463.755000^0^0^38^29
753^463.760000^0^0^---^---
754^463.765000^0^0^---^---
755^463.770000^0^0^---^---
756^463.775000^0^0^---^---
757^463.780000^0^0^---^---
758^463.785000^0^0^---^---
759^463.790000^0^0^---^---
760^463.795000^0^0^---^---
761^463.800000^0^0^---^---
762^463.805000^0^0^---^---
763^463.810000^0^0^---^---
764^463.815000^0^0^---^---
765^463.820000^0^0^---^---
766^463.825000^0^0^---^---
767^463.830000^0^0^---^---
768^463.835000^0^0^---^---
769^463.840000^0^0^---^---
770^463.845000^9^1^53^48
771^463.850000^9^1^68^67
772^463.855000^9^1^57^53
773^463.860000^1^0^23^20
774^463.865000^0^0^---^---
775^463.870000^0^0^---^---
776^463.875000^0^0^---^---
777^463.880000^0^0^---^---
778^463.885000^0^0^---^---
779^463.890000^0^0^---^---
780^463.895000^0^0^---^---
781^463.900000^0^0^---^---
782^463.905000^0^0^---^---
783^463.910000^0^0^---^---
784^463.915000^0^0^---^---
785^463.920000^0^0^---^---
786^463.925000^0^0^28^24
787^463.930000^0^0^---^---
788^463.935000^0^0^---^---
789^463.940000^0^0^---^---
790^463.945000^0^0^---^---
791^463.950000^0^0^---^---
792^463.955000^0^0^---^---
793^463.960000^0^0^---^---
794^463.965000^0^0^---^---
795^463.970000^0^0^---^---
796^463.975000^0^0^---^---
797^463.980000^0^0^---^---
798^463.985000^0^0^---^---
799^463.990000^0^0^---^---
800^463.995000^0^0^---^---
801^464.000000^0^0^---^---
802^464.005000^0^0^---^---
803^464.010000^0^0^---^---
804^464.015000^0^0^---^---
805^464.020000^7^0^51^46
806^464.025000^7^0^68^64
807^464.030000^7^0^55^50
808^464.035000^0^0^25^19
809^464.040000^0^0^---^---
810^464.045000^0^0^---^---
811^464.050000^0^0^---^---
812^464.055000^0^0^---^---
813^464.060000^0^0^---^---
814^464.065000^0^0^---^---
815^464.070000^8^1^53^49
816^464.075000^8^1^69^67
817^464.080000^8^1^58^54
818^464.085000^1^0^24^20
819^464.090000^1^0^31^20
820^464.095000^1^0^32^21
821^464.100000^1^0^28^21
822^464.105000^1^0^27^24
823^464.110000^1^0^30^25
824^464.115000^87^1^39^33
825^464.120000^88^1^60^55
826^464.125000^100^24^70^54
827^464.130000^88^3^63^56
828^464.135000^88^1^38^34
829^464.140000^1^0^31^26
830^464.145000^1^0^28^24
831^464.150000^100^16^28^20
832^464.155000^1^0^27^21
833^464.160000^1^0^27^20
834^464.165000^0^0^27^20
835^464.170000^0^0^25^19
836^464.175000^0^0^27^19
837^464.180000^0^0^---^---
838^464.185000^0^0^---^---
839^464.190000^0^0^---^---
840^464.195000^0^0^---^---
841^464.200000^0^0^---^---
842^464.205000^0^0^---^---
843^464.210000^0^0^---^---
844^464.215000^0^0^---^---
845^464.220000^100^99^52^46
846^464.225000^100^99^68^64
847^464.230000^100^99^56^51
848^464.235000^1^0^25^19
849^464.240000^0^0^---^---
850^464.245000^0^0^---^---
851^464.250000^0^0^---^---
852^464.255000^0^0^---^---
853^464.260000^0^0^---^---
854^464.265000^0^0^---^---
855^464.270000^0^0^---^---
856^464.275000^0^0^---^---
857^464.280000^0^0^---^---
858^464.285000^0^0^---^---
859^464.290000^0^0^---^---
860^464.295000^0^0^---^---
861^464.300000^0^0^---^---
862^464.305000^0^0^---^---
863^464.310000^0^0^---^---
864^464.315000^0^0^---^---
865^464.320000^0^0^---^---
866^464.325000^0^0^---^---
867^464.330000^0^0^---^---
868^464.335000^0^0^---^---
869^464.340000^0^0^---^---
870^464.345000^0^0^---^---
871^464.350000^100^66^33^27
872^464.355000^9^0^25^19
873^464.360000^0^0^---^---
874^464.365000^0^0^---^---
875^464.370000^0^0^---^---
876^464.375000^100^15^27^20
877^464.380000^0^0^---^---
878^464.385000^0^0^---^---
879^464.390000^0^0^---^---
880^464.395000^0^0^---^---
881^464.400000^0^0^---^---
882^464.405000^0^0^---^---
883^464.410000^0^0^---^---
884^464.415000^0^0^---^---
885^464.420000^0^0^---^---
886^464.425000^4^0^24^19
887^464.430000^0^0^---^---
888^464.435000^0^0^---^---
889^464.440000^0^0^---^---
890^464.445000^0^0^---^---
891^464.450000^0^0^---^---
892^464.455000^0^0^---^---
893^464.460000^0^0^---^---
894^464.465000^0^0^---^---
895^464.470000^9^2^51^46
896^464.475000^9^2^68^65
897^464.480000^9^2^56^51
898^464.485000^0^0^25^20
899^464.490000^0^0^---^---
900^464.495000^0^0^27^24
901^464.500000^1^0^47^35
902^464.505000^1^0^31^26
903^464.510000^0^0^---^---
904^464.515000^0^0^---^---
905^464.520000^0^0^---^---
906^464.525000^0^0^---^---
907^464.530000^0^0^45^42
908^464.535000^1^0^57^50
909^464.540000^0^0^45^39
910^464.545000^0^0^25^19
911^464.550000^13^2^35^31
