sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1354^1 hours^SMSWS06^15^6/15/2021 10:00:00 AM^6/30/2021 10:00:14 AM^Noise Riding 10 dB^Fixed: 15 days^San Miguel^No^13.492785^-88.191432^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^210.000000^225.000000^20.00000
2^225.000000^250.000000^20.00000
3^250.000000^270.000000^20.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
6^210.100000^02:00:00 PM^0^---
6^210.100000^03:00:00 PM^0^---
6^210.100000^04:00:00 PM^0^---
6^210.100000^05:00:00 PM^0^31
6^210.100000^06:00:00 PM^0^68
6^210.100000^07:00:00 PM^0^---
6^210.100000^08:00:00 PM^0^---
6^210.100000^09:00:00 PM^0^---
6^210.100000^10:00:00 PM^0^---
6^210.100000^11:00:00 PM^0^---
6^210.100000^12:00:00 AM^0^---
6^210.100000^01:00:00 AM^0^---
6^210.100000^02:00:00 AM^0^---
6^210.100000^03:00:00 AM^0^---
6^210.100000^04:00:00 AM^0^---
6^210.100000^05:00:00 AM^0^---
6^210.100000^06:00:00 AM^0^---
6^210.100000^07:00:00 AM^0^---
6^210.100000^08:00:00 AM^0^---
6^210.100000^09:00:00 AM^0^---
6^210.100000^10:00:00 AM^0^---
7^210.120000^11:00:00 AM^0^---
7^210.120000^12:00:00 PM^0^---
7^210.120000^01:00:00 PM^0^---
7^210.120000^02:00:00 PM^0^---
7^210.120000^03:00:00 PM^0^---
7^210.120000^04:00:00 PM^0^---
7^210.120000^05:00:00 PM^0^---
7^210.120000^06:00:00 PM^0^63
7^210.120000^07:00:00 PM^0^39
7^210.120000^08:00:00 PM^0^---
7^210.120000^09:00:00 PM^0^---
7^210.120000^10:00:00 PM^0^---
7^210.120000^11:00:00 PM^0^---
7^210.120000^12:00:00 AM^0^---
7^210.120000^01:00:00 AM^0^---
7^210.120000^02:00:00 AM^0^---
7^210.120000^03:00:00 AM^0^---
7^210.120000^04:00:00 AM^0^---
7^210.120000^05:00:00 AM^0^---
7^210.120000^06:00:00 AM^0^---
7^210.120000^07:00:00 AM^0^---
7^210.120000^08:00:00 AM^0^---
7^210.120000^09:00:00 AM^0^---
7^210.120000^10:00:00 AM^0^---
8^210.140000^11:00:00 AM^0^---
8^210.140000^12:00:00 PM^0^---
8^210.140000^01:00:00 PM^0^---
8^210.140000^02:00:00 PM^0^---
8^210.140000^03:00:00 PM^0^---
8^210.140000^04:00:00 PM^0^---
8^210.140000^05:00:00 PM^0^---
8^210.140000^06:00:00 PM^0^---
8^210.140000^07:00:00 PM^0^35
8^210.140000^08:00:00 PM^0^---
8^210.140000^09:00:00 PM^0^---
8^210.140000^10:00:00 PM^0^---
8^210.140000^11:00:00 PM^0^---
8^210.140000^12:00:00 AM^0^---
8^210.140000^01:00:00 AM^0^---
8^210.140000^02:00:00 AM^0^33
8^210.140000^03:00:00 AM^0^---
8^210.140000^04:00:00 AM^0^---
8^210.140000^05:00:00 AM^0^---
8^210.140000^06:00:00 AM^0^33
8^210.140000^07:00:00 AM^0^---
8^210.140000^08:00:00 AM^0^---
