sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
1315^1 hours^SMSWS05^15^2/25/2021 8:30:00 PM^3/1/2021 8:30:06 PM^Noise Riding 10 dB^Fixed: 4 days^Cacahuatique^No^13.768278^-88.197133^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^210.000000^225.000000^20.00000
2^225.000000^250.000000^20.00000
3^250.000000^270.000000^20.00000

Channel No.^Frequency (MHz)^Maximum Occupancy (%)^Average Occupancy (%)^Maximum Field Strength (dBuV/m)^Average Field Strength (dBuV/m)
1^210.000000^2^0^41^23
2^210.020000^0^0^---^---
3^210.040000^0^0^---^---
4^210.060000^0^0^---^---
5^210.080000^0^0^---^---
6^210.100000^0^0^37^14
7^210.120000^0^0^37^27
8^210.140000^0^0^---^---
9^210.160000^0^0^---^---
10^210.180000^0^0^---^---
11^210.200000^0^0^---^---
12^210.220000^0^0^---^---
13^210.240000^0^0^---^---
14^210.260000^0^0^---^---
15^210.280000^0^0^---^---
16^210.300000^0^0^---^---
17^210.320000^0^0^---^---
18^210.340000^0^0^---^---
19^210.360000^0^0^---^---
20^210.380000^0^0^---^---
21^210.400000^0^0^---^---
22^210.420000^0^0^---^---
23^210.440000^0^0^---^---
24^210.460000^0^0^---^---
25^210.480000^0^0^---^---
26^210.500000^0^0^---^---
27^210.520000^0^0^---^---
28^210.540000^0^0^---^---
29^210.560000^0^0^---^---
30^210.580000^0^0^---^---
31^210.600000^0^0^---^---
32^210.620000^0^0^---^---
33^210.640000^0^0^37^21
34^210.660000^0^0^---^---
35^210.680000^0^0^---^---
36^210.700000^0^0^---^---
37^210.720000^0^0^---^---
38^210.740000^0^0^---^---
39^210.760000^0^0^---^---
40^210.780000^0^0^---^---
41^210.800000^0^0^---^---
42^210.820000^0^0^---^---
43^210.840000^0^0^---^---
44^210.860000^0^0^---^---
45^210.880000^0^0^---^---
46^210.900000^0^0^---^---
47^210.920000^2^0^44^41
48^210.940000^1^0^42^41
49^210.960000^0^0^---^---
50^210.980000^0^0^---^---
51^211.000000^0^0^---^---
52^211.020000^0^0^---^---
53^211.040000^0^0^---^---
54^211.060000^0^0^---^---
55^211.080000^0^0^46^45
56^211.100000^22^3^50^48
57^211.120000^1^0^41^36
58^211.140000^7^1^42^37
59^211.160000^0^0^39^34
60^211.180000^3^0^40^36
61^211.200000^39^10^45^34
62^211.220000^65^21^47^33
63^211.240000^93^39^49^34
64^211.260000^100^91^62^50
65^211.280000^76^28^52^33
66^211.300000^45^13^45^34
67^211.320000^29^3^43^36
68^211.340000^14^1^42^36
69^211.360000^0^0^40^35
70^211.380000^0^0^40^34
71^211.400000^0^0^---^---
72^211.420000^0^0^---^---
73^211.440000^0^0^---^---
74^211.460000^0^0^---^---
75^211.480000^0^0^---^---
76^211.500000^0^0^---^---
77^211.520000^0^0^---^---
78^211.540000^0^0^---^---
79^211.560000^0^0^---^---
80^211.580000^0^0^---^---
81^211.600000^0^0^---^---
82^211.620000^0^0^---^---
83^211.640000^0^0^---^---
84^211.660000^0^0^---^---
85^211.680000^0^0^---^---
86^211.700000^0^0^---^---
87^211.720000^0^0^---^---
88^211.740000^0^0^---^---
89^211.760000^0^0^---^---
90^211.780000^0^0^---^---
91^211.800000^0^0^---^---
92^211.820000^0^0^---^---
93^211.840000^0^0^---^---
94^211.860000^0^0^---^---
95^211.880000^0^0^---^---
96^211.900000^0^0^37^17
97^211.920000^0^0^---^---
98^211.940000^0^0^---^---
99^211.960000^0^0^---^---
100^211.980000^0^0^---^---
101^212.000000^0^0^---^---
102^212.020000^0^0^---^---
103^212.040000^0^0^---^---
104^212.060000^0^0^---^---
105^212.080000^0^0^---^---
106^212.100000^0^0^---^---
107^212.120000^0^0^---^---
108^212.140000^0^0^---^---
109^212.160000^0^0^---^---
110^212.180000^0^0^---^---
111^212.200000^0^0^---^---
112^212.220000^0^0^---^---
113^212.240000^0^0^---^---
114^212.260000^0^0^---^---
115^212.280000^0^0^---^---
116^212.300000^0^0^---^---
117^212.320000^0^0^---^---
118^212.340000^0^0^---^---
119^212.360000^0^0^---^---
120^212.380000^0^0^---^---
121^212.400000^0^0^---^---
122^212.420000^0^0^---^---
123^212.440000^0^0^---^---
124^212.460000^0^0^---^---
125^212.480000^0^0^---^---
126^212.500000^0^0^---^---
127^212.520000^0^0^---^---
128^212.540000^0^0^---^---
129^212.560000^0^0^---^---
130^212.580000^0^0^---^---
131^212.600000^0^0^---^---
132^212.620000^0^0^---^---
133^212.640000^0^0^---^---
134^212.660000^0^0^---^---
135^212.680000^0^0^---^---
136^212.700000^0^0^---^---
137^212.720000^0^0^---^---
138^212.740000^0^0^---^---
139^212.760000^0^0^---^---
140^212.780000^0^0^---^---
141^212.800000^0^0^---^---
142^212.820000^0^0^---^---
143^212.840000^0^0^---^---
144^212.860000^0^0^38^17
145^212.880000^0^0^---^---
146^212.900000^0^0^---^---
147^212.920000^0^0^---^---
148^212.940000^0^0^---^---
149^212.960000^0^0^39^36
150^212.980000^21^2^41^37
151^213.000000^47^10^44^35
152^213.020000^25^2^42^37
153^213.040000^0^0^39^35
154^213.060000^0^0^---^---
155^213.080000^0^0^---^---
156^213.100000^0^0^---^---
157^213.120000^0^0^---^---
158^213.140000^0^0^---^---
159^213.160000^0^0^---^---
160^213.180000^0^0^---^---
161^213.200000^0^0^---^---
162^213.220000^0^0^---^---
163^213.240000^0^0^---^---
164^213.260000^0^0^---^---
165^213.280000^0^0^---^---
166^213.300000^0^0^---^---
167^213.320000^0^0^39^37
168^213.340000^0^0^---^---
169^213.360000^0^0^37^23
170^213.380000^0^0^37^27
171^213.400000^0^0^37^27
172^213.420000^0^0^44^41
173^213.440000^0^0^44^41
174^213.460000^0^0^38^28
175^213.480000^0^0^37^26
176^213.500000^0^0^37^20
177^213.520000^0^0^38^20
178^213.540000^0^0^38^20
179^213.560000^0^0^38^22
180^213.580000^0^0^44^31
181^213.600000^0^0^49^45
182^213.620000^0^0^44^32
183^213.640000^4^0^50^41
184^213.660000^0^0^46^37
185^213.680000^0^0^42^33
186^213.700000^0^0^39^32
187^213.720000^0^0^37^23
188^213.740000^0^0^37^19
189^213.760000^0^0^37^17
